Date,close
2016-09-02,101.073
2016-09-06,101.758
2016-09-07,102.888
2016-09-08,102.063
2016-09-09,99.253
2016-09-12,99.498
2016-09-13,96.908
2016-09-14,96.123
2016-09-15,95.793
2016-09-16,94.973
2016-09-19,96.175
2016-09-20,97.048
2016-09-21,99.918
2016-09-22,101.528
2016-09-23,100.108
2016-09-26,99.753
2016-09-27,100.248
2016-09-28,100.583
2016-09-29,99.928
2016-09-30,99.298
2016-10-03,99.398
2016-10-04,98.078
2016-10-05,97.378
2016-10-06,97.328
2016-10-07,97.375
2016-10-11,96.948
2016-10-12,97.515
2016-10-13,98.498
2016-10-14,97.938
2016-10-17,97.503
2016-10-18,97.6
2016-10-19,97.74
2016-10-20,97.975
2016-10-21,98.228
2016-10-24,98.078
2016-10-25,98.103
2016-10-26,97.5
2016-10-27,96.718
2016-10-28,96.698
2016-10-31,96.813
2016-11-01,95.863
2016-11-02,95.628
2016-11-03,95.273
2016-11-04,95.433
2016-11-07,97.108
2016-11-08,97.863
2016-11-09,94.41
2016-11-10,90.0
2016-11-14,87.115
2016-11-15,90.07
2016-11-16,90.25
2016-11-17,89.428
2016-11-18,88.543
2016-11-21,88.74
2016-11-22,89.25
2016-11-23,88.203
2016-11-25,88.128
2016-11-28,88.628
2016-11-29,88.498
2016-11-30,87.628
2016-12-01,85.498
2016-12-02,85.71
2016-12-05,86.74
2016-12-06,87.125
2016-12-07,88.115
2016-12-08,87.93
2016-12-09,87.5
2016-12-12,87.197
2016-12-13,87.935
2016-12-14,86.63
2016-12-15,86.56
2016-12-16,87.125
2016-12-19,87.635
2016-12-20,87.73
2016-12-21,88.385
2016-12-22,88.225
2016-12-23,88.233
2016-12-27,88.278
2016-12-28,88.708
2016-12-29,88.885
2016-12-30,89.248
2017-01-03,89.468
2017-01-04,91.628
2017-01-05,93.365
2017-01-06,92.865
2017-01-09,93.575
2017-01-10,92.7
2017-01-11,93.315
2017-01-12,93.89
2017-01-13,95.25
2017-01-17,96.74
2017-01-18,94.715
2017-01-19,93.5
2017-01-20,93.38
2017-01-23,94.5
2017-01-24,93.425
2017-01-25,92.855
2017-01-26,92.75
2017-01-27,93.69
2017-01-30,93.035
2017-01-31,93.75
2017-02-01,94.16
2017-02-02,94.55
2017-02-03,95.125
2017-02-06,95.895
2017-02-07,94.565
2017-02-08,95.44
2017-02-09,95.45
2017-02-10,96.48
2017-02-13,96.98
2017-02-14,96.56
2017-02-15,95.523
2017-02-16,95.25
2017-02-17,95.225
2017-02-21,95.425
2017-02-22,95.295
2017-02-23,96.56
2017-02-24,97.0
2017-02-27,96.408
2017-02-28,95.628
2017-03-01,95.783
2017-03-02,95.035
2017-03-03,95.555
2017-03-06,95.8
2017-03-07,95.365
2017-03-08,93.745
2017-03-09,93.225
2017-03-10,94.07
2017-03-13,93.205
2017-03-14,92.615
2017-03-15,94.68
2017-03-16,95.5
2017-03-17,95.96
2017-03-20,97.253
2017-03-21,96.22
2017-03-22,96.605
2017-03-23,96.303
2017-03-24,97.085
2017-03-27,97.135
2017-03-28,96.813
2017-03-29,97.323
2017-03-30,97.048
2017-03-31,97.638
2017-04-03,98.363
2017-04-04,98.433
2017-04-05,98.623
2017-04-06,97.813
2017-04-07,97.313
2017-04-10,98.203
2017-04-11,98.315
2017-04-12,98.595
2017-04-13,99.0
2017-04-17,99.073
2017-04-18,99.533
2017-04-19,99.113
2017-04-20,98.875
2017-04-21,99.248
2017-04-24,99.703
2017-04-25,99.003
2017-04-26,98.75
2017-04-27,99.338
2017-04-28,99.625
2017-05-01,99.598
2017-05-02,100.493
2017-05-03,100.523
2017-05-04,99.188
2017-05-05,99.343
2017-05-08,98.785
2017-05-09,98.34
2017-05-10,99.063
2017-05-11,99.353
2017-05-12,100.428
2017-05-15,100.548
2017-05-16,101.003
2017-05-17,101.13
2017-05-18,95.638
2017-05-19,98.248
2017-05-22,97.378
2017-05-23,97.513
2017-05-24,97.623
2017-05-25,97.343
2017-05-26,97.408
2017-05-30,97.578
2017-05-31,97.75
2017-06-01,97.868
2017-06-02,98.578
2017-06-05,98.09
2017-06-06,98.848
2017-06-07,97.938
2017-06-08,97.828
2017-06-09,98.003
2017-06-12,97.468
2017-06-13,98.048
2017-06-14,99.203
2017-06-15,98.313
2017-06-16,98.438
2017-06-19,97.683
2017-06-20,96.803
2017-06-21,96.483
2017-06-22,97.188
2017-06-23,97.94
2017-06-26,98.628
2017-06-27,96.963
2017-06-28,96.818
2017-06-29,96.13
2017-06-30,96.13
2017-07-03,96.335
2017-07-05,95.623
2017-07-06,94.438
2017-07-07,94.61
2017-07-10,95.78
2017-07-11,96.585
2017-07-12,97.75
2017-07-13,97.445
2017-07-14,98.24
2017-07-17,98.44
2017-07-18,98.96
2017-07-19,99.09
2017-07-20,99.775
2017-07-21,100.373
2017-07-24,99.285
2017-07-25,97.943
2017-07-26,98.573
2017-07-27,98.193
2017-07-28,98.215
2017-07-31,98.693
2017-08-01,99.448
2017-08-02,99.383
2017-08-03,100.468
2017-08-04,100.13
2017-08-07,100.198
2017-08-08,100.018
2017-08-09,99.37
2017-08-10,98.125
2017-08-11,98.375
2017-08-14,98.873
2017-08-15,99.303
2017-08-16,99.465
2017-08-17,98.745
2017-08-18,99.133
2017-08-21,99.028
2017-08-22,98.998
2017-08-23,99.727
2017-08-24,100.13
2017-08-25,100.125
2017-08-28,99.975
2017-08-29,99.985
2017-08-30,100.223
2017-08-31,100.26
2017-09-01,100.32
2017-09-05,101.04
2017-09-06,100.745
2017-09-07,101.333
2017-09-08,101.75
2017-09-11,101.328
2017-09-12,100.43
2017-09-13,100.8
2017-09-14,100.755
2017-09-15,101.05
2017-09-18,101.033
2017-09-19,100.643
2017-09-20,100.41
2017-09-21,100.35
2017-09-22,100.77
2017-09-25,100.803
2017-09-26,100.768
2017-09-27,99.945
2017-09-28,100.503
2017-09-29,101.225
2017-10-02,101.063
2017-10-03,101.838
2017-10-04,101.755
2017-10-05,101.518
2017-10-06,100.755
2017-10-10,100.615
2017-10-11,100.988
2017-10-12,101.005
2017-10-13,101.953
2017-10-16,101.903
2017-10-17,102.625
2017-10-18,102.693
2017-10-19,102.993
2017-10-20,102.448
2017-10-23,102.345
2017-10-24,101.828
2017-10-25,101.378
2017-10-26,99.895
2017-10-27,101.123
2017-10-30,101.75
2017-10-31,101.563
2017-11-01,101.735
2017-11-02,102.248
2017-11-03,101.558
2017-11-06,102.065
2017-11-07,101.325
2017-11-08,101.37
2017-11-09,100.978
2017-11-10,99.993
2017-11-13,100.363
2017-11-14,100.65
2017-11-15,100.553
2017-11-16,100.99
2017-11-17,101.878
2017-11-20,101.935
2017-11-21,102.428
2017-11-22,103.028
2017-11-24,103.048
2017-11-27,103.413
2017-11-28,103.735
2017-11-29,102.69
2017-11-30,102.07
2017-12-01,102.625
2017-12-04,102.695
2017-12-05,103.863
2017-12-06,103.508
2017-12-07,102.663
2017-12-08,102.793
2017-12-11,102.743
2017-12-12,102.453
2017-12-13,102.69
2017-12-14,102.58
2017-12-15,102.85
2017-12-18,103.08
2017-12-19,102.49
2017-12-20,102.123
2017-12-21,102.295
2017-12-22,102.078
2017-12-26,102.135
2017-12-27,102.39
2017-12-28,102.39
2017-12-29,102.408
2018-01-02,102.535
2018-01-03,103.268
2018-01-04,103.685
2018-01-05,103.768
2018-01-08,103.753
2018-01-09,103.248
2018-01-10,102.783
2018-01-11,102.775
2018-01-12,102.565
2018-01-16,102.6
2018-01-17,102.025
2018-01-18,100.85
2018-01-19,100.605
2018-01-22,100.328
2018-01-23,100.613
2018-01-24,100.93
2018-01-25,101.625
2018-01-26,101.323
2018-01-29,100.898
2018-01-30,100.555
2018-01-31,100.92
2018-02-01,99.953
2018-02-02,98.983
2018-02-05,98.585
2018-02-06,98.503
2018-02-07,98.625
2018-02-08,96.803
2018-02-09,95.153
2018-02-12,96.19
2018-02-13,95.1
2018-02-14,94.775
2018-02-15,96.955
2018-02-16,97.75
2018-02-20,96.805
2018-02-21,96.04
2018-02-22,96.123
2018-02-23,96.445
2018-02-26,97.333
2018-02-27,97.19
2018-02-28,96.968
2018-03-01,96.628
2018-03-02,96.505
2018-03-05,96.58
2018-03-06,96.743
2018-03-07,96.285
2018-03-08,96.61
2018-03-09,97.185
2018-03-12,97.333
2018-03-13,97.087
2018-03-14,97.205
2018-03-15,96.903
2018-03-16,96.865
2018-03-19,96.213
2018-03-20,95.94
2018-03-21,96.25
2018-03-22,96.538
2018-03-23,96.505
2018-03-26,96.775
2018-03-27,97.443
2018-03-28,97.505
2018-03-29,98.255
2018-04-02,98.205
2018-04-03,98.528
2018-04-04,98.175
2018-04-05,98.378
2018-04-06,98.128
2018-04-09,97.815
2018-04-10,97.868
2018-04-11,98.118
2018-04-12,97.678
2018-04-13,97.78
2018-04-16,97.268
2018-04-17,97.583
2018-04-18,97.333
2018-04-19,96.453
2018-04-20,96.205
2018-04-23,96.175
2018-04-24,96.223
2018-04-25,95.44
2018-04-26,95.795
2018-04-27,95.79
2018-04-30,95.41
2018-05-01,94.998
2018-05-02,94.348
2018-05-03,93.658
2018-05-04,94.053
2018-05-07,93.853
2018-05-08,92.878
2018-05-09,92.9
2018-05-10,94.588
2018-05-11,94.523
2018-05-14,94.253
2018-05-15,92.45
2018-05-16,92.565
2018-05-17,91.823
2018-05-18,90.865
2018-05-21,91.303
2018-05-22,91.753
2018-05-23,92.853
2018-05-24,92.533
2018-05-25,92.67
2018-05-29,91.63
2018-05-30,91.133
2018-05-31,89.825
2018-06-01,89.023
2018-06-04,89.358
2018-06-05,88.803
2018-06-06,87.768
2018-06-07,85.948
2018-06-08,85.978
2018-06-11,85.71
2018-06-12,84.958
2018-06-13,85.378
2018-06-14,85.565
2018-06-15,85.755
2018-06-18,84.828
2018-06-19,84.9
2018-06-20,85.848
2018-06-21,87.265
2018-06-22,88.26
2018-06-25,88.35
2018-06-26,88.303
2018-06-27,87.555
2018-06-28,87.66
2018-06-29,87.453
2018-07-02,87.188
2018-07-03,88.203
2018-07-05,89.133
2018-07-06,90.13
2018-07-09,90.518
2018-07-10,91.255
2018-07-11,90.93
2018-07-12,91.113
2018-07-13,91.608
2018-07-16,91.593
2018-07-17,91.683
2018-07-18,92.015
2018-07-19,92.61
2018-07-20,93.43
2018-07-23,93.195
2018-07-24,93.535
2018-07-25,94.053
2018-07-26,94.235
2018-07-27,94.623
2018-07-30,94.178
2018-07-31,94.08
2018-08-01,93.498
2018-08-02,93.498
2018-08-03,94.143
2018-08-06,94.03
2018-08-07,93.145
2018-08-08,93.065
2018-08-09,92.05
2018-08-10,90.955
2018-08-13,90.343
2018-08-14,90.843
2018-08-15,90.68
2018-08-16,90.798
2018-08-17,90.77
2018-08-20,90.663
2018-08-21,90.322
2018-08-22,89.21
2018-08-23,88.24
2018-08-24,88.15
2018-08-27,88.215
2018-08-28,87.758
2018-08-29,87.178
2018-08-30,86.745
2018-08-31,86.61
2018-09-04,85.748
2018-09-05,86.733
2018-09-06,88.14
2018-09-07,88.075
2018-09-10,87.56
2018-09-11,86.225
2018-09-12,86.79
2018-09-13,86.645
2018-09-14,86.195
2018-09-17,86.273
2018-09-18,85.725
2018-09-19,86.225
2018-09-20,88.865
2018-09-21,91.765
2018-09-24,90.998
2018-09-25,90.632
2018-09-26,91.24
2018-09-27,91.736
2018-09-28,91.275
2018-10-01,90.515
2018-10-02,92.08
2018-10-03,92.346
2018-10-04,91.188
2018-10-05,91.262
2018-10-09,92.841
2018-10-10,91.003
2018-10-11,91.886
2018-10-12,92.395
2018-10-15,92.963
2018-10-16,93.647
2018-10-17,93.172
2018-10-18,92.186
2018-10-19,92.186
2018-10-22,92.237
2018-10-23,92.438
2018-10-24,91.782
2018-10-25,92.015
2018-10-26,92.346
2018-10-29,92.298
2018-10-30,92.724
2018-10-31,92.564
2018-11-01,93.318
2018-11-02,93.403
2018-11-05,93.499
2018-11-06,93.267
2018-11-07,93.274
2018-11-08,92.651
2018-11-09,92.591
2018-11-13,92.449
2018-11-14,92.491
2018-11-15,92.588
2018-11-16,92.793
2018-11-19,92.582
2018-11-20,91.976
2018-11-21,92.147
2018-11-23,91.86
2018-11-26,91.315
2018-11-27,91.037
2018-11-28,91.807
2018-11-29,91.968
2018-11-30,92.338
2018-12-03,93.088
2018-12-04,93.118
2018-12-06,93.457
2018-12-07,93.742
2018-12-10,93.757
2018-12-11,94.267
2018-12-12,95.007
2018-12-13,95.249
2018-12-14,95.331
2018-12-17,96.047
2018-12-18,95.924
2018-12-19,96.131
2018-12-20,95.886
2018-12-21,95.547
2018-12-24,95.784
2018-12-26,95.676
2018-12-27,95.83
2018-12-28,96.31
2018-12-31,96.426
2019-01-02,96.552
2019-01-03,97.34
2019-01-04,98.009
2019-01-07,98.752
2019-01-08,98.754
2019-01-09,98.826
2019-01-10,98.198
2019-01-11,98.206
2019-01-14,98.017
2019-01-15,97.982
2019-01-16,98.095
2019-01-17,98.051
2019-01-18,98.714
2019-01-22,98.312
2019-01-23,98.7
2019-01-24,99.156
2019-01-25,99.706
2019-01-28,99.625
2019-01-29,99.491
2019-01-30,99.975
2019-01-31,100.99
2019-02-01,100.725
2019-02-04,100.726
2019-02-05,101.023
2019-02-06,100.382
2019-02-07,100.143
2019-02-08,99.991
2019-02-11,99.682
2019-02-12,100.045
2019-02-13,100.037
2019-02-14,100.434
2019-02-15,100.552
2019-02-19,100.662
2019-02-20,100.529
2019-02-21,99.882
2019-02-22,100.311
2019-02-25,100.237
2019-02-26,100.537
2019-02-27,100.265
2019-02-28,100.193
2019-03-01,99.788
2019-03-04,99.814
2019-03-05,99.462
2019-03-06,99.299
2019-03-07,99.314
2019-03-08,99.304
2019-03-11,99.921
2019-03-12,100.078
2019-03-13,99.677
2019-03-14,99.518
2019-03-15,99.895
2019-03-18,100.384
2019-03-19,100.672
2019-03-20,101.439
2019-03-21,101.41
2019-03-22,100.442
2019-03-25,100.547
2019-03-26,100.85
2019-03-27,100.019
2019-03-28,100.687
2019-03-29,101.241
2019-04-01,100.821
2019-04-02,100.489
2019-04-03,100.368
2019-04-04,100.302
2019-04-05,100.155
2019-04-08,99.953
2019-04-09,100.128
2019-04-10,100.173
2019-04-11,99.592
2019-04-12,99.135
2019-04-15,99.347
2019-04-16,99.337
2019-04-17,99.289
2019-04-18,99.27
2019-04-22,99.244
2019-04-23,99.707
2019-04-24,99.689
2019-04-25,99.569
2019-04-26,99.921
2019-04-29,100.038
2019-04-30,100.055
2019-05-01,100.104
2019-05-02,99.863
2019-05-03,100.244
2019-05-06,100.443
2019-05-07,100.348
2019-05-08,100.582
2019-05-09,100.518
2019-05-10,100.537
2019-05-13,100.141
2019-05-14,100.342
2019-05-15,100.507
2019-05-16,100.243
2019-05-17,100.165
2019-05-20,100.289
2019-05-21,100.666
2019-05-22,100.845
2019-05-23,100.821
2019-05-24,100.798
2019-05-28,100.943
2019-05-29,101.059
2019-05-30,101.269
2019-05-31,101.796
2019-06-03,102.296
2019-06-04,103.509
2019-06-05,103.86
2019-06-06,103.876
2019-06-07,104.74
2019-06-10,104.653
2019-06-11,104.777
2019-06-12,105.001
2019-06-13,105.256
2019-06-14,105.115
2019-06-17,104.89
2019-06-18,105.914
2019-06-19,106.522
2019-06-20,107.875
2019-06-21,107.14
2019-06-24,107.259
2019-06-25,107.037
2019-06-26,106.614
2019-06-27,107.104
2019-06-28,107.287
2019-07-01,107.735
2019-07-02,107.907
2019-07-03,108.196
2019-07-05,107.874
2019-07-08,108.049
2019-07-09,108.399
2019-07-10,108.781
2019-07-11,109.056
2019-07-12,109.305
2019-07-15,109.693
2019-07-16,109.482
2019-07-17,109.701
2019-07-18,109.945
2019-07-19,109.918
2019-07-22,110.185
2019-07-23,110.432
2019-07-24,111.083
2019-07-25,111.347
2019-07-26,111.585
2019-07-29,111.728
2019-07-30,111.625
2019-07-31,111.809
2019-08-01,112.181
2019-08-02,112.305
2019-08-05,112.287
2019-08-06,112.577
2019-08-07,113.618
2019-08-08,113.841
2019-08-09,113.772
2019-08-12,113.521
2019-08-13,113.488
2019-08-14,113.648
2019-08-15,113.552
2019-08-16,113.83
2019-08-19,113.642
2019-08-20,113.713
2019-08-21,113.836
2019-08-22,113.861
2019-08-23,114.05
2019-08-26,113.946
2019-08-27,113.992
2019-08-28,114.271
2019-08-29,114.478
2019-08-30,114.572
2019-09-03,114.732
2019-09-04,115.315
2019-09-05,115.038
2019-09-06,115.152
2019-09-09,114.814
2019-09-10,113.974
2019-09-11,113.89
2019-09-12,113.986
2019-09-13,112.961
2019-09-16,113.227
2019-09-17,113.436
2019-09-18,113.479
2019-09-19,113.562
2019-09-20,113.516
2019-09-23,113.527
2019-09-24,113.224
2019-09-25,112.567
2019-09-26,112.565
2019-09-27,112.522
2019-09-30,112.134
2019-10-01,111.745
2019-10-02,111.514
2019-10-03,111.728
2019-10-04,111.972
2019-10-07,111.645
2019-10-08,111.56
2019-10-09,111.993
2019-10-10,112.062
2019-10-11,111.885
2019-10-15,111.95
2019-10-16,111.996
2019-10-17,111.998
