Date,PX_LAST,YLD_CNV_LAST
19/02/2013,120.365,4.356
15/02/2013,120.9,4.327
14/02/2013,121.485,4.295
13/02/2013,121.135,4.314
12/02/2013,121.85,4.276
11/02/2013,122.75,4.228
08/02/2013,122.75,4.228
07/02/2013,122.355,4.249
06/02/2013,122.25,4.255
05/02/2013,121.59,4.29
04/02/2013,121.96,4.271
01/02/2013,121.725,4.283
31/01/2013,121.85,4.277
30/01/2013,122.375,4.249
29/01/2013,123.175,4.207
28/01/2013,124.125,4.157
25/01/2013,124.98,4.112
24/01/2013,127,4.009
23/01/2013,126.85,4.017
22/01/2013,127.515,3.984
18/01/2013,127.575,3.981
17/01/2013,127.175,4.001
16/01/2013,127.4,3.99
15/01/2013,128.125,3.954
14/01/2013,127.785,3.971
11/01/2013,127.33,3.994
10/01/2013,127.05,4.008
09/01/2013,127.4,3.991
08/01/2013,127.5,3.986
07/01/2013,127.08,4.007
04/01/2013,129.315,3.896
03/01/2013,129.45,3.889
02/01/2013,130.7,3.828
31/12/2012,131.55,3.788
28/12/2012,131.475,3.791
27/12/2012,131.475,3.791
26/12/2012,131.535,3.789
24/12/2012,131.525,3.789
21/12/2012,131.525,3.789
20/12/2012,131.475,3.792
19/12/2012,131.48,3.792
18/12/2012,131.5,3.791
17/12/2012,131.425,3.795
14/12/2012,131.5,3.791
13/12/2012,130.65,3.832
12/12/2012,130.39,3.845
11/12/2012,130.915,3.82
10/12/2012,131.18,3.807
07/12/2012,131.07,3.812
06/12/2012,131.565,3.789
05/12/2012,131,3.816
04/12/2012,131.815,3.777
03/12/2012,131.215,3.806
30/11/2012,132.45,3.747
29/11/2012,132.6,3.74
28/11/2012,132,3.769
27/11/2012,131.665,3.785
26/11/2012,131.025,3.816
23/11/2012,130.68,3.832
21/11/2012,130.5,3.841
20/11/2012,130.5,3.841
19/11/2012,130.395,3.847
16/11/2012,130.495,3.842
15/11/2012,130.25,3.854
14/11/2012,130.455,3.844
13/11/2012,131.155,3.81
09/11/2012,131.475,3.795
08/11/2012,131.295,3.804
07/11/2012,131.295,3.804
06/11/2012,130.48,3.843
05/11/2012,130.025,3.866
02/11/2012,128.67,3.932
01/11/2012,129.135,3.909
31/10/2012,129,3.916
29/10/2012,128.55,3.938
26/10/2012,128.66,3.933
25/10/2012,129.025,3.915
24/10/2012,130.465,3.845
23/10/2012,130.11,3.862
22/10/2012,129.98,3.869
19/10/2012,130.525,3.842
18/10/2012,130.375,3.85
17/10/2012,130.48,3.845
16/10/2012,131.285,3.806
15/10/2012,131.565,3.793
12/10/2012,131.41,3.8
11/10/2012,130.655,3.837
10/10/2012,130.075,3.865
09/10/2012,130.45,3.847
05/10/2012,130.425,3.848
04/10/2012,130.8,3.83
03/10/2012,131.35,3.804
02/10/2012,130.05,3.867
01/10/2012,129.5,3.894
28/09/2012,128.315,3.952
27/09/2012,128.58,3.939
26/09/2012,128.935,3.922
25/09/2012,128.325,3.952
24/09/2012,128.39,3.949
21/09/2012,128.25,3.956
20/09/2012,127.775,3.98
19/09/2012,127.875,3.975
18/09/2012,127,4.019
17/09/2012,126.99,4.019
14/09/2012,126.54,4.042
13/09/2012,128.825,3.928
12/09/2012,129.025,3.918
11/09/2012,129.475,3.897
10/09/2012,129.425,3.899
07/09/2012,129.325,3.904
06/09/2012,129.27,3.907
05/09/2012,130.215,3.861
04/09/2012,130.315,3.856
31/08/2012,129.45,3.899
30/08/2012,129.435,3.899
29/08/2012,128.975,3.922
28/08/2012,130.45,3.851
27/08/2012,128.975,3.922
24/08/2012,128.975,3.922
23/08/2012,129.32,3.906
22/08/2012,129.48,3.898
21/08/2012,127.725,3.984
20/08/2012,126.995,4.021
17/08/2012,127.25,4.008
16/08/2012,127.525,3.995
15/08/2012,128.525,3.945
14/08/2012,129.98,3.874
13/08/2012,131.28,3.812
10/08/2012,131.425,3.805
09/08/2012,131.235,3.814
08/08/2012,132.235,3.767
07/08/2012,132.125,3.772
06/08/2012,132.515,3.754
03/08/2012,132.35,3.762
02/08/2012,132.4,3.759
01/08/2012,132.5,3.755
31/07/2012,131.49,3.803
30/07/2012,131.21,3.816
27/07/2012,129.525,3.898
26/07/2012,128.69,3.939
25/07/2012,128.235,3.961
24/07/2012,128.595,3.944
23/07/2012,129.125,3.918
20/07/2012,129.5,3.899
19/07/2012,128.78,3.935
18/07/2012,129.025,3.923
17/07/2012,129.625,3.894
16/07/2012,129.12,3.918
13/07/2012,127.93,3.977
12/07/2012,127.67,3.99
11/07/2012,126.25,4.061
10/07/2012,125.34,4.108
09/07/2012,125.85,4.082
06/07/2012,124.5,4.151
05/07/2012,124.085,4.172
03/07/2012,123.9,4.182
02/07/2012,123.65,4.195
29/06/2012,123.125,4.222
28/06/2012,122.705,4.244
27/06/2012,123.04,4.227
26/06/2012,122.875,4.236
25/06/2012,123.33,4.212
22/06/2012,123.04,4.227
21/06/2012,123.675,4.194
20/06/2012,123.475,4.205
19/06/2012,123.805,4.188
18/06/2012,125.05,4.124
15/06/2012,125.5,4.101
14/06/2012,123.58,4.199
13/06/2012,122.45,4.259
12/06/2012,121.83,4.291
11/06/2012,120.765,4.348
08/06/2012,120.6,4.357
07/06/2012,120.085,4.385
06/06/2012,120.405,4.368
05/06/2012,119.125,4.437
04/06/2012,118.325,4.481
01/06/2012,118.35,4.48
31/05/2012,117.165,4.546
30/05/2012,116.875,4.562
29/05/2012,116.385,4.59
25/05/2012,116.43,4.588
24/05/2012,116.01,4.611
23/05/2012,116.515,4.583
22/05/2012,116.21,4.6
21/05/2012,117.165,4.546
18/05/2012,116.915,4.56
17/05/2012,116.75,4.57
16/05/2012,117.55,4.525
15/05/2012,118.01,4.5
14/05/2012,118.73,4.46
11/05/2012,118.845,4.454
10/05/2012,119.275,4.43
09/05/2012,119.785,4.403
08/05/2012,119.91,4.396
07/05/2012,120.465,4.366
04/05/2012,120.4,4.37
03/05/2012,120.5,4.364
02/05/2012,120.255,4.378
01/05/2012,119.46,4.421
30/04/2012,119.425,4.423
27/04/2012,119.025,4.445
26/04/2012,118.975,4.447
25/04/2012,118.8,4.457
24/04/2012,119.125,4.439
23/04/2012,119.75,4.405
20/04/2012,119.535,4.417
19/04/2012,120.13,4.385
18/04/2012,119.55,4.416
17/04/2012,119.375,4.426
16/04/2012,118.35,4.482
13/04/2012,118.39,4.48
12/04/2012,118.5,4.474
11/04/2012,117.6,4.524
10/04/2012,116.45,4.588
09/04/2012,115.65,4.634
06/04/2012,115.65,4.634
05/04/2012,115.5,4.642
04/04/2012,115.42,4.647
03/04/2012,115.515,4.641
02/04/2012,115.9,4.62
30/03/2012,115.815,4.625
29/03/2012,115.96,4.616
28/03/2012,116.525,4.585
27/03/2012,116.525,4.585
26/03/2012,116.34,4.595
23/03/2012,116.38,4.593
22/03/2012,115.825,4.624
21/03/2012,115.74,4.629
20/03/2012,115.105,4.666
19/03/2012,114.975,4.673
16/03/2012,116.25,4.601
15/03/2012,116.67,4.577
14/03/2012,116.2,4.603
13/03/2012,118.875,4.455
12/03/2012,119.805,4.405
09/03/2012,118.8,4.459
08/03/2012,118.29,4.487
07/03/2012,118.005,4.503
06/03/2012,117.875,4.51
05/03/2012,118.05,4.501
02/03/2012,118.8,4.46
01/03/2012,117.525,4.53
29/02/2012,117.705,4.52
28/02/2012,117.235,4.546
27/02/2012,116.68,4.577
24/02/2012,116.675,4.578
23/02/2012,116.27,4.6
22/02/2012,116.26,4.601
21/02/2012,116.345,4.596
17/02/2012,116.23,4.603
16/02/2012,116.2,4.605
15/02/2012,116.065,4.612
14/02/2012,116.52,4.587
13/02/2012,117.06,4.557
10/02/2012,117.025,4.559
09/02/2012,116.41,4.593
08/02/2012,115.98,4.618
07/02/2012,116.23,4.604
06/02/2012,116.195,4.606
03/02/2012,116,4.617
02/02/2012,116.05,4.614
01/02/2012,115.78,4.629
31/01/2012,115.6,4.64
30/01/2012,115.375,4.652
27/01/2012,114.865,4.682
26/01/2012,114.025,4.73
25/01/2012,115.12,4.667
24/01/2012,114.1,4.726
23/01/2012,114.275,4.716
20/01/2012,114.525,4.701
19/01/2012,114.465,4.705
18/01/2012,114.51,4.702
17/01/2012,114.93,4.678
13/01/2012,114.5,4.703
12/01/2012,114.925,4.679
11/01/2012,114.37,4.711
10/01/2012,115.2,4.663
09/01/2012,116.445,4.593
06/01/2012,116.45,4.593
05/01/2012,116.4,4.596
04/01/2012,116.35,4.598
03/01/2012,117.105,4.556
30/12/2011,116.405,4.595
29/12/2011,116.205,4.607
28/12/2011,116.175,4.608
27/12/2011,116.205,4.607
23/12/2011,116.22,4.606
22/12/2011,116.23,4.606
21/12/2011,116.265,4.604
20/12/2011,116.23,4.606
19/12/2011,116.485,4.591
16/12/2011,116.75,4.577
15/12/2011,117.325,4.545
14/12/2011,117.35,4.543
13/12/2011,117.42,4.54
12/12/2011,116.34,4.6
09/12/2011,116.005,4.619
08/12/2011,115.695,4.636
07/12/2011,115.48,4.648
06/12/2011,115.24,4.662
05/12/2011,115.01,4.675
02/12/2011,114.65,4.696
01/12/2011,114.16,4.724
30/11/2011,113.755,4.748
29/11/2011,113.375,4.77
28/11/2011,113.77,4.747
25/11/2011,114.125,4.726
23/11/2011,114.125,4.726
22/11/2011,114.4,4.711
21/11/2011,113.65,4.754
18/11/2011,114.4,4.711
17/11/2011,113.975,4.735
16/11/2011,114.93,4.68
15/11/2011,115.2,4.665
14/11/2011,115,4.677
10/11/2011,114.675,4.695
09/11/2011,114.47,4.707
08/11/2011,115.25,4.662
07/11/2011,115.25,4.663
04/11/2011,116.05,4.617
03/11/2011,116.25,4.606
02/11/2011,116.52,4.591
01/11/2011,114.77,4.69
31/10/2011,113.9,4.74
28/10/2011,113.52,4.762
27/10/2011,113.905,4.74
26/10/2011,113.82,4.745
25/10/2011,113.555,4.76
24/10/2011,112.605,4.816
21/10/2011,112.02,4.85
20/10/2011,111.38,4.889
19/10/2011,112.37,4.83
18/10/2011,112.745,4.808
17/10/2011,112.75,4.808
14/10/2011,113.185,4.782
13/10/2011,112.625,4.815
12/10/2011,112.435,4.826
11/10/2011,111.77,4.866
07/10/2011,110.335,4.952
06/10/2011,110.5,4.942
05/10/2011,109.41,5.008
04/10/2011,108.415,5.07
03/10/2011,109.5,5.003
30/09/2011,108.75,5.049
29/09/2011,108.105,5.089
28/09/2011,107.75,5.111
27/09/2011,107.725,5.113
26/09/2011,106.83,5.169
23/09/2011,109,5.034
22/09/2011,110.105,4.966
21/09/2011,111.185,4.901
20/09/2011,110.77,4.926
19/09/2011,110,4.973
16/09/2011,109.71,4.99
15/09/2011,109.5,5.003
14/09/2011,110.5,4.942
13/09/2011,111.59,4.877
12/09/2011,112.4,4.829
09/09/2011,113.005,4.794
08/09/2011,113.525,4.764
07/09/2011,114.285,4.72
06/09/2011,113.8,4.748
02/09/2011,113.75,4.751
01/09/2011,112.51,4.823
31/08/2011,111.715,4.87
30/08/2011,111.45,4.886
29/08/2011,111,4.913
26/08/2011,111.5,4.883
25/08/2011,110.5,4.943
24/08/2011,111.12,4.906
23/08/2011,111.5,4.883
22/08/2011,112.33,4.834
19/08/2011,112.5,4.824
18/08/2011,112.75,4.81
17/08/2011,111.75,4.869
16/08/2011,110.5,4.943
15/08/2011,110,4.974
12/08/2011,108.5,5.066
11/08/2011,107,5.159
10/08/2011,109.5,5.004
09/08/2011,109.73,4.99
08/08/2011,107.9,5.103
05/08/2011,109.745,4.989
04/08/2011,110.15,4.965
03/08/2011,111.085,4.909
02/08/2011,110.825,4.924
01/08/2011,109.33,5.015
29/07/2011,107.11,5.153
28/07/2011,106.42,5.196
27/07/2011,105.38,5.263
26/07/2011,105.01,5.287
25/07/2011,104.43,5.325
22/07/2011,104.8,5.301
21/07/2011,103.91,5.359
20/07/2011,104.125,5.345
19/07/2011,104.575,5.316
18/07/2011,103.25,5.403
15/07/2011,103.26,5.402
14/07/2011,103.375,5.395
13/07/2011,103.5,5.387
12/07/2011,103.335,5.398
11/07/2011,103.35,5.397
08/07/2011,103.7,5.373
07/07/2011,102.84,5.431
06/07/2011,102.95,5.423
05/07/2011,103.125,5.412
01/07/2011,103.085,5.414
30/06/2011,103.215,5.406
29/06/2011,102.71,5.439
28/06/2011,102.83,5.431
27/06/2011,103.265,5.402
24/06/2011,103.58,5.381
23/06/2011,103.7,5.374
22/06/2011,103.75,5.37
21/06/2011,103.495,5.387
20/06/2011,103.25,5.403
17/06/2011,102.63,5.445
16/06/2011,102.75,5.437
15/06/2011,102.925,5.425
14/06/2011,102.915,5.426
13/06/2011,102.5,5.453
10/06/2011,102.73,5.438
09/06/2011,102.45,5.457
08/06/2011,102.465,5.456
07/06/2011,102.025,5.486
06/06/2011,101.96,5.49
03/06/2011,102.3,5.467
02/06/2011,101.8,5.501
01/06/2011,102.12,5.479
31/05/2011,102.185,5.475
27/05/2011,102.33,5.465
26/05/2011,102.415,5.459
25/05/2011,102.745,5.437
24/05/2011,103.315,5.399
23/05/2011,103.36,5.396
20/05/2011,103.445,5.39
19/05/2011,103,5.42
18/05/2011,102.995,5.42
17/05/2011,103.11,5.413
16/05/2011,102.445,5.457
13/05/2011,102.345,5.464
12/05/2011,101.915,5.493
11/05/2011,102.35,5.464
10/05/2011,102.325,5.465
09/05/2011,102.555,5.45
06/05/2011,102.025,5.485
05/05/2011,101.93,5.492
04/05/2011,100.935,5.56
03/05/2011,101.2,5.542
02/05/2011,101.22,5.54
29/04/2011,100.33,5.601
28/04/2011,99.75,5.642
27/04/2011,99.25,5.677
26/04/2011,99.185,5.681
25/04/2011,97.965,5.768
21/04/2011,98.48,5.731
20/04/2011,98.505,5.73
19/04/2011,98.425,5.735
18/04/2011,98.665,5.718
15/04/2011,98.73,5.714
14/04/2011,97.88,5.774
13/04/2011,97.9,5.773
12/04/2011,97.835,5.778
11/04/2011,97.725,5.785
08/04/2011,97.915,5.772
07/04/2011,97.985,5.767
06/04/2011,98,5.766
05/04/2011,98.98,5.696
04/04/2011,99.24,5.678
01/04/2011,99.08,5.689
31/03/2011,98.52,5.728
30/03/2011,98.58,5.724
29/03/2011,98.525,5.728
28/03/2011,98.935,5.699
25/03/2011,98.9,5.702
24/03/2011,99.09,5.688
23/03/2011,99.6,5.652
22/03/2011,99.305,5.673
21/03/2011,99.175,5.682
18/03/2011,98.875,5.703
17/03/2011,98.68,5.717
16/03/2011,98.825,5.707
15/03/2011,98.5,5.73
14/03/2011,98.65,5.719
11/03/2011,99,5.694
10/03/2011,99.03,5.692
09/03/2011,99.255,5.676
08/03/2011,98.885,5.703
07/03/2011,98.485,5.731
04/03/2011,98.45,5.733
03/03/2011,97.845,5.777
02/03/2011,98.5,5.73
01/03/2011,99.01,5.694
28/02/2011,98.66,5.719
25/02/2011,98.51,5.729
24/02/2011,97.74,5.784
23/02/2011,97.5,5.802
22/02/2011,97.65,5.791
21/02/2011,97.5,5.802
18/02/2011,97.45,5.805
17/02/2011,97.685,5.788
16/02/2011,97.04,5.835
15/02/2011,96.555,5.87
14/02/2011,96.505,5.874
11/02/2011,96.215,5.895
10/02/2011,96.175,5.898
09/02/2011,96.505,5.874
08/02/2011,96.5,5.874
07/02/2011,97.7,5.787
04/02/2011,97.665,5.79
03/02/2011,98.75,5.712
02/02/2011,99.34,5.671
01/02/2011,99.93,5.63
31/01/2011,99.18,5.682
28/01/2011,98.625,5.721
27/01/2011,99.325,5.672
26/01/2011,100.5,5.59
25/01/2011,101.005,5.555
24/01/2011,100.14,5.615
21/01/2011,99.965,5.627
20/01/2011,99.085,5.689
19/01/2011,100,5.625
18/01/2011,101,5.556
14/01/2011,101.36,5.531
13/01/2011,101.555,5.518
12/01/2011,101.75,5.505
11/01/2011,101.48,5.523
10/01/2011,101.935,5.493
07/01/2011,101.265,5.538
06/01/2011,101.3,5.536
05/01/2011,100.475,5.592
04/01/2011,102.2,5.475
03/01/2011,100.945,5.56
31/12/2010,99.92,5.631
30/12/2010,99.815,5.638
29/12/2010,99.865,5.634
28/12/2010,99.5,5.66
27/12/2010,99.08,5.689
23/12/2010,99.22,5.679
22/12/2010,99.405,5.666
21/12/2010,99.09,5.688
20/12/2010,98.75,5.712
17/12/2010,98.5,5.73
16/12/2010,97.275,5.818
15/12/2010,97.415,5.808
14/12/2010,99.775,5.64
13/12/2010,101.535,5.52
10/12/2010,101.5,5.522
09/12/2010,102.915,5.427
08/12/2010,102.125,5.48
07/12/2010,103.5,5.388
06/12/2010,105.31,5.271
03/12/2010,105.025,5.289
02/12/2010,103.885,5.363
01/12/2010,103.525,5.387
30/11/2010,103.65,5.378
29/11/2010,104.69,5.311
26/11/2010,105,5.291
24/11/2010,105,5.291
23/11/2010,105.135,5.282
22/11/2010,105.605,5.252
19/11/2010,104.765,5.306
18/11/2010,104.935,5.295
17/11/2010,104.33,5.334
16/11/2010,103.765,5.371
15/11/2010,103.25,5.405
12/11/2010,105.415,5.264
10/11/2010,106.565,5.191
09/11/2010,106.25,5.211
08/11/2010,108.125,5.094
05/11/2010,108.915,5.046
04/11/2010,110.81,4.932
03/11/2010,111.13,4.913
02/11/2010,111.61,4.885
01/11/2010,111.63,4.884
29/10/2010,111.48,4.893
28/10/2010,110.965,4.923
27/10/2010,110.435,4.955
26/10/2010,111.365,4.9
25/10/2010,112.32,4.844
22/10/2010,110.585,4.946
21/10/2010,109.785,4.994
20/10/2010,110.605,4.945
19/10/2010,110.35,4.96
18/10/2010,110.9,4.927
15/10/2010,111.4,4.898
14/10/2010,112.63,4.826
13/10/2010,113.225,4.792
12/10/2010,112.915,4.81
08/10/2010,112.275,4.847
07/10/2010,111.445,4.895
06/10/2010,111.235,4.908
05/10/2010,110.27,4.965
04/10/2010,110.1,4.975
01/10/2010,110.165,4.971
30/09/2010,109.865,4.989
29/09/2010,110.215,4.968
28/09/2010,110.3,4.963
27/09/2010,110.21,4.969
24/09/2010,109.065,5.038
23/09/2010,107.765,5.117
22/09/2010,107.98,5.104
21/09/2010,106.72,5.182
20/09/2010,106.94,5.169
17/09/2010,106.88,5.172
16/09/2010,107.53,5.132
15/09/2010,107.29,5.147
14/09/2010,107.185,5.153
13/09/2010,107.515,5.133
10/09/2010,106.515,5.195
09/09/2010,106.465,5.198
08/09/2010,107.51,5.133
07/09/2010,108.415,5.078
03/09/2010,108.17,5.093
02/09/2010,108.14,5.095
01/09/2010,108.65,5.063
31/08/2010,108.61,5.066
30/08/2010,108.22,5.09
27/08/2010,108.75,5.057
26/08/2010,110.63,4.945
25/08/2010,111.805,4.875
24/08/2010,112.12,4.857
23/08/2010,112.705,4.823
20/08/2010,112.915,4.811
19/08/2010,112.955,4.809
18/08/2010,112.065,4.86
17/08/2010,111.265,4.907
16/08/2010,110.935,4.927
13/08/2010,109.315,5.024
12/08/2010,109.04,5.04
11/08/2010,109.5,5.012
10/08/2010,109.02,5.042
09/08/2010,108.165,5.094
06/08/2010,106.375,5.205
05/08/2010,105.195,5.28
04/08/2010,105.115,5.285
03/08/2010,105.135,5.284
02/08/2010,104.94,5.296
30/07/2010,104.535,5.322
29/07/2010,104.35,5.334
28/07/2010,104.265,5.34
27/07/2010,105.055,5.289
26/07/2010,104.935,5.297
23/07/2010,104.24,5.341
22/07/2010,104.25,5.341
21/07/2010,103.115,5.415
20/07/2010,102.915,5.428
19/07/2010,102.17,5.478
16/07/2010,102.17,5.478
15/07/2010,101.875,5.497
14/07/2010,100.99,5.557
13/07/2010,101.14,5.547
12/07/2010,100.6,5.584
09/07/2010,100.01,5.624
08/07/2010,100.165,5.614
07/07/2010,100.295,5.605
06/07/2010,99.95,5.628
02/07/2010,99.4,5.667
01/07/2010,99.105,5.687
30/06/2010,99.015,5.693
29/06/2010,98.955,5.698
28/06/2010,98.99,5.695
25/06/2010,98.875,5.703
24/06/2010,98.5,5.729
23/06/2010,98.665,5.718
22/06/2010,98.725,5.714
21/06/2010,99.275,5.675
18/06/2010,99.305,5.673
17/06/2010,98.78,5.71
16/06/2010,98.425,5.735
15/06/2010,98.21,5.75
14/06/2010,97.07,5.831
11/06/2010,96.78,5.852
10/06/2010,96.375,5.882
09/06/2010,96.145,5.898
08/06/2010,96.115,5.9
07/06/2010,96.68,5.859
04/06/2010,96.685,5.859
03/06/2010,97.03,5.834
02/06/2010,96.915,5.842
01/06/2010,96.915,5.842
28/05/2010,96.94,5.84
27/05/2010,96.98,5.837
26/05/2010,96.705,5.857
25/05/2010,96.5,5.872
24/05/2010,96.795,5.851
21/05/2010,96.265,5.889
20/05/2010,95.25,5.964
19/05/2010,95.665,5.933
18/05/2010,96.44,5.876
17/05/2010,96.86,5.846
14/05/2010,96.65,5.861
13/05/2010,96.965,5.838
12/05/2010,97.53,5.798
11/05/2010,96.54,5.869
10/05/2010,96.2,5.894
07/05/2010,94.165,6.045
06/05/2010,93.92,6.063
05/05/2010,95.045,5.979
04/05/2010,95,5.982
03/05/2010,95.602,5.938
30/04/2010,95.398,5.953
29/04/2010,95.824,5.921
28/04/2010,95.266,5.962
27/04/2010,95.199,5.967
26/04/2010,95.75,5.927
23/04/2010,96.75,5.854
22/04/2010,96,5.908
21/04/2010,96.301,5.886
20/04/2010,98,5.764
19/04/2010,98,5.764
16/04/2010,96.641,5.861
15/04/2010,96.887,5.844
14/04/2010,96.5,5.872
13/04/2010,95.449,5.949
12/04/2010,95.258,5.963
09/04/2010,94.75,6
08/04/2010,94.648,6.008
07/04/2010,94.25,6.038
06/04/2010,94.25,6.038
05/04/2010,99.699,5.645
02/04/2010,94.5,6.019
01/04/2010,100.102,5.617
31/03/2010,100.102,5.617
30/03/2010,94.25,6.038
29/03/2010,95.25,5.963
26/03/2010,94.75,6
25/03/2010,94.5,6.019
24/03/2010,94.5,6.019
23/03/2010,95.75,5.926
22/03/2010,95.398,5.952
19/03/2010,95.648,5.934
18/03/2010,95.988,5.909
17/03/2010,96,5.908
16/03/2010,96.699,5.857
15/03/2010,96.5,5.871
12/03/2010,96.5,5.871
11/03/2010,100.352,5.6
10/03/2010,96,5.908
09/03/2010,96.25,5.89
08/03/2010,97.102,5.828
05/03/2010,97,5.835
04/03/2010,96.5,5.871
03/03/2010,95.426,5.95
02/03/2010,96.5,5.871
01/03/2010,96.25,5.889
26/02/2010,94.102,6.049
25/02/2010,93.5,6.094
24/02/2010,92.398,6.179
23/02/2010,91.074,6.283
22/02/2010,92.25,6.19
19/02/2010,92,6.21
18/02/2010,91.965,6.213
17/02/2010,92.25,6.19
16/02/2010,92.852,6.144
12/02/2010,92.5,6.171
11/02/2010,92.602,6.163
10/02/2010,92,6.21
09/02/2010,91.5,6.249
08/02/2010,90.5,6.328
05/02/2010,90.5,6.328
04/02/2010,91,6.288
03/02/2010,91.398,6.257
02/02/2010,91.75,6.229
01/02/2010,91.5,6.249
29/01/2010,93,6.132
28/01/2010,91.25,6.269
27/01/2010,92.5,6.171
26/01/2010,93.125,6.123
25/01/2010,97.113,5.827
22/01/2010,93.75,6.075
21/01/2010,94.25,6.037
20/01/2010,94.25,6.037
19/01/2010,94.5,6.019
15/01/2010,95,5.981
14/01/2010,94.5,6.019
13/01/2010,93.898,6.064
12/01/2010,94.703,6.003
11/01/2010,95,5.981
08/01/2010,94.5,6.019
07/01/2010,94.5,6.019
06/01/2010,94.898,5.989
05/01/2010,96,5.908
04/01/2010,95,5.981
31/12/2009,94.75,6
30/12/2009,100.102,5.618
29/12/2009,94.75,6
28/12/2009,94.75,6
24/12/2009,93.75,6.075
23/12/2009,95,5.981
22/12/2009,94.25,6.037
21/12/2009,95.5,5.944
18/12/2009,100.102,5.618
17/12/2009,95.75,5.926
16/12/2009,96.5,5.871
15/12/2009,96.301,5.886
14/12/2009,97.34,5.811
11/12/2009,97.25,5.817
10/12/2009,96.898,5.843
09/12/2009,97,5.835
08/12/2009,97.5,5.8
07/12/2009,97.25,5.817
04/12/2009,97.5,5.8
03/12/2009,97.5,5.8
02/12/2009,97.75,5.782
01/12/2009,97.75,5.782
30/11/2009,98,5.764
27/11/2009,98,5.764
26/11/2009,99.199,5.68
25/11/2009,99.199,5.68
24/11/2009,97.977,5.766
23/11/2009,98.398,5.736
20/11/2009,98.5,5.729
19/11/2009,98.25,5.747
18/11/2009,98.5,5.729
17/11/2009,98.25,5.747
16/11/2009,98.301,5.743
13/11/2009,98,5.764
12/11/2009,96.898,5.843
10/11/2009,97.871,5.773
09/11/2009,97.34,5.811
06/11/2009,95,5.981
05/11/2009,94.75,6
04/11/2009,94.688,6.004
03/11/2009,94.5,6.018
02/11/2009,95.602,5.937
30/10/2009,95.699,5.93
29/10/2009,94.203,6.04
28/10/2009,92.309,6.185
27/10/2009,93.5,6.093
26/10/2009,94.898,5.989
23/10/2009,97,5.835
22/10/2009,96.699,5.857
21/10/2009,97.301,5.814
20/10/2009,97.301,5.814
19/10/2009,97.648,5.789
16/10/2009,97.898,5.772
15/10/2009,98.5,5.729
14/10/2009,100.25,5.608
13/10/2009,100,5.626
09/10/2009,100,5.626
08/10/2009,99.9,5.632
07/10/2009,99.163,5.683
06/10/2009,99.165,5.683
05/10/2009,98.813,5.708
02/10/2009,97.5,5.8
